Title Code,Title Description,Total Positions using this Title,Unique Positions using this Title,Agencies using this Title,In Civil List Active,In Civil List,Full Description,Effective Date,Databook Link
95439,ASST COMMISSIONER (ENV HS)-HMH,1,1,1,No,Yes,No,,https://databook.nyc/t/95439
95440,PEDIATRIC NURSE ASSOCIATE,0,0,0,No,No,No,,https://databook.nyc/t/95440
95441,ASSISTANT COMMISSIONER (LABORA,0,0,0,No,Yes,No,,https://databook.nyc/t/95441
95442,ASST COMMISSIONER (PROFESSIONA,1,1,1,No,Yes,No,,https://databook.nyc/t/95442
95443,ASSISTANT COMMISSIONER (SUBSTA,1,1,1,No,No,No,,https://databook.nyc/t/95443
95444,COUNSEL (DEPARTMENT OF HEALTH),1,1,1,No,Yes,No,,https://databook.nyc/t/95444
95445,DIRECTOR OF ADMINISTRATIVE TRI,0,0,0,No,No,No,,https://databook.nyc/t/95445
95449,ASSISTANT COMMISIONER (M&C HEA,0,0,0,No,Yes,No,,https://databook.nyc/t/95449
95450,CHIEF CITY MEDICAL EXAMINER,1,1,1,No,Yes,No,,https://databook.nyc/t/95450
95451,DEPUTY CHIEF CITY MEDICAL EXAM,0,0,0,No,Yes,No,,https://databook.nyc/t/95451
95452,ASSOCIATE CHIEF CITY MEDICAL E,0,0,0,No,No,No,,https://databook.nyc/t/95452
95455,DEPUTY COMMISSIONER FOR ADMINI,1,1,1,No,Yes,No,,https://databook.nyc/t/95455
95456,DIRECTOR (OCME TOXICOLOGICAL L,1,1,1,No,Yes,No,,https://databook.nyc/t/95456
95477,DEPUTY COMMISSIONER (MENTAL HE,2,2,1,No,Yes,No,,https://databook.nyc/t/95477
95480,Asst Comm-Prgm Dev Revw-HMH,0,0,0,No,Yes,No,,https://databook.nyc/t/95480
95484,SPECIAL ASSISTANT IN MENTAL RE,1,1,1,No,Yes,No,,https://databook.nyc/t/95484
95485,DIRECTOR OF PSYCHIATRY,0,0,0,No,No,No,,https://databook.nyc/t/95485
95487,COUNSEL (DEPT OF MENTAL HEALTH,0,0,0,No,No,No,,https://databook.nyc/t/95487
95488,REGIONAL DIRECTOR MENTAL HEALT,4,2,1,No,Yes,No,,https://databook.nyc/t/95488
95489,EXECUTIVE ASSISTANT (DEPT M H,1,1,1,No,Yes,No,,https://databook.nyc/t/95489
95491,DIRECTOR (BUREAU OF ALCOHOLISM,1,1,1,No,Yes,No,,https://databook.nyc/t/95491
95492,DIRECTOR (OFFICE OF PLANNING A,1,1,1,No,Yes,No,,https://databook.nyc/t/95492
95493,DIRECTOR (OFFICE OF REHABILITA,1,1,1,No,Yes,No,,https://databook.nyc/t/95493
95494,DIRECTOR OF FORENSIC BIOLOGY (,0,0,0,No,Yes,No,,https://databook.nyc/t/95494
95495,ASSISTANT DIRECTOR OF FORENSIC,0,0,0,No,Yes,No,,https://databook.nyc/t/95495
95496,DIRECTOR OF MEDICOLEGAL INVEST,0,0,0,No,No,No,,https://databook.nyc/t/95496
95497,DEPUTY DIRECTOR OF MEDICOLEGAL,3,1,1,No,Yes,No,,https://databook.nyc/t/95497
95498,ASSISTANT DIRECTOR OF TOXICOLO,0,0,0,No,Yes,No,,https://databook.nyc/t/95498
95499,ASSISTANT DIRECTOR OF TOXICOLO,1,1,1,No,Yes,No,,https://databook.nyc/t/95499
95500,CHIEF SUSTAINABILITY OFFICER,0,0,0,No,No,No,,https://databook.nyc/t/95500
95501,CHIEF OF STAFF TO THE DEPUTY,2,1,1,No,No,No,,https://databook.nyc/t/95501
95502,CHIEF STRATEGYOFFICER/DIVISION,0,0,0,No,No,No,,https://databook.nyc/t/95502
95503,CHIEF DIVERSITY OFFICER (DOE),0,0,0,No,No,No,,https://databook.nyc/t/95503
95504,CHIEF OF STUDENT PATHWAYS (DOE,0,0,0,No,No,No,,https://databook.nyc/t/95504
95505,DEPUTY COMMISSIONER (BUILDINGS,3,2,1,No,Yes,No,,https://databook.nyc/t/95505
95506,COUNSEL (DEPARTMENT OF BLDGS),0,0,0,No,No,No,,https://databook.nyc/t/95506
95507,ASSISTANT COMMISSIONER (BUILDI,9,1,1,No,Yes,No,,https://databook.nyc/t/95507
95508,ASSISTANT COMMISSIONER FOR LAB,0,0,0,No,Yes,No,,https://databook.nyc/t/95508
95509,CHIEF OF STAFF TO THE CHANCELL,0,0,0,No,No,No,,https://databook.nyc/t/95509
95511,EXECUTIVE INSPECTOR (BUILDINGS,4,1,1,No,Yes,No,,https://databook.nyc/t/95511
95512,DEPUTY CHIEF OF STAFF TO THE C,0,0,0,No,No,No,,https://databook.nyc/t/95512
95513,CHIEF STRATEGY OFFICER (DOE),0,0,0,No,No,No,,https://databook.nyc/t/95513
95514,DEPUTY CHIEF STRATEGY OFFICER,0,0,0,No,No,No,,https://databook.nyc/t/95514
95515,POLICY ADVISOR TO THE CHANCELL,0,0,0,No,No,No,,https://databook.nyc/t/95515
95532,DEPUTY COMMISSIONER (HOUSING P,2,2,1,No,Yes,No,,https://databook.nyc/t/95532
95538,DIRECTOR OF PROPERTY MANAGEMEN,0,0,0,No,Yes,No,,https://databook.nyc/t/95538
95539,EXECUTIVE ASSISTANT TO THE DEP,2,1,1,No,Yes,No,,https://databook.nyc/t/95539
95542,DEPUTY COUNSEL (EVALUATION AND,0,0,0,No,Yes,No,,https://databook.nyc/t/95542
95543,GENERAL COUNSEL,2,2,2,No,Yes,No,,https://databook.nyc/t/95543
95544,DIRECTOR OF DEMOLITION & SEALI,0,0,0,No,No,No,,https://databook.nyc/t/95544
95545,DIRECTOR OF MANAGEMENT & PLANN,0,0,0,No,Yes,No,,https://databook.nyc/t/95545
95546,SENIOR EXECUTIVE DIRECTOR FOR,0,0,0,No,No,No,,https://databook.nyc/t/95546
95549,ASSISTANT COMMISSIONER (ALTERN,1,1,1,No,Yes,No,,https://databook.nyc/t/95549
95550,ASSISTANT COMMISSIONER (ENERGY,1,1,1,No,Yes,No,,https://databook.nyc/t/95550
95551,ASSISTANT COMMISSIONER (CODE E,0,0,0,No,Yes,No,,https://databook.nyc/t/95551
95552,ASSISTANT COMMISSIONER (COMMUN,1,1,1,No,Yes,No,,https://databook.nyc/t/95552
95553,ASSISTANT COMMISSIONER (EQUAL,0,0,0,No,Yes,No,,https://databook.nyc/t/95553
95554,ASSISTANT COMMISSIONER (EVALUA,0,0,0,No,Yes,No,,https://databook.nyc/t/95554
95555,ASSISTANT COMMISSIONER (FISCAL,1,1,1,No,Yes,No,,https://databook.nyc/t/95555
95556,ASSISTANT COMMISSIONER (GOVERN,1,1,1,No,Yes,No,,https://databook.nyc/t/95556
95557,ASSISTANT COMMISSIONER (HOUSIN,1,1,1,No,Yes,No,,https://databook.nyc/t/95557
95558,ASSISTANT COMMISSIONER (NEIGHB,0,0,0,No,Yes,No,,https://databook.nyc/t/95558
95559,ASSISTANT COMMISSIONER (RELOCA,1,1,1,No,Yes,No,,https://databook.nyc/t/95559
95560,ASSISTANT COMMISSIONER (IN REM,1,1,1,No,Yes,No,,https://databook.nyc/t/95560
95562,ASSISTANT COMMISSIONER (SPECIA,1,1,1,No,Yes,No,,https://databook.nyc/t/95562
95563,ASST COMMISSIONER (MAINTENANCE,1,1,1,No,Yes,No,,https://databook.nyc/t/95563
95564,ASSISTANT COMMISSIONER (PUBLIC,1,1,1,No,Yes,No,,https://databook.nyc/t/95564
95566,ADMINISTRATIVE PROJECT DIRECTO,8,3,1,No,Yes,No,,https://databook.nyc/t/95566
95567,SPECIAL ASSISTANT TO THE COMMI,0,0,0,No,Yes,No,,https://databook.nyc/t/95567
95568,DEPUTY GENERAL COUNSEL (HPD),3,2,1,No,Yes,No,,https://databook.nyc/t/95568
95569,DIRECTOR OF NEIGHBORHOOD CONSE,0,0,0,No,Yes,No,,https://databook.nyc/t/95569
9556A,ADMINISTRATIVE PROJECT DIRECTO,12,3,1,No,Yes,No,,https://databook.nyc/t/9556A
95570,LEGISLATIVE ASSISTANT (HPD),1,1,1,No,Yes,No,,https://databook.nyc/t/95570
95571,EXECUTIVE DIRECTOR (PROGRAM &,0,0,0,No,Yes,No,,https://databook.nyc/t/95571
95573,ASSISTANT COMMISSIONER (TECH S,0,0,0,No,Yes,No,,https://databook.nyc/t/95573
95574,DEPUTY ASSISTANT COMMISIONER (,1,1,1,No,No,No,,https://databook.nyc/t/95574
95575,SECRETARY TO THE DEPUTY COMMIS,0,0,0,No,Yes,No,,https://databook.nyc/t/95575
95576,EXECUTIVE DEPUTY ADMINISTRATOR,3,1,1,No,Yes,No,,https://databook.nyc/t/95576
95577,COMMISSIONER OF COMMUNITY DEVE,1,1,1,No,Yes,No,,https://databook.nyc/t/95577
95578,DEPUTY COMMISSIONER (CDA),1,1,1,No,Yes,No,,https://databook.nyc/t/95578
95580,DEPUTY COMMISSIONER (DOE),1,1,1,No,Yes,No,,https://databook.nyc/t/95580
95592,SECRETARY TO THE EXECUTIVE DIR,0,0,0,No,Yes,No,,https://databook.nyc/t/95592
95593,DIRECTOR OF CRISIS ASSISTANCE,1,1,1,No,Yes,No,,https://databook.nyc/t/95593
95594,EXECUTIVE DEPUTY COMMISSIONER,1,1,1,No,Yes,No,,https://databook.nyc/t/95594
95598,PUBLIC HEALTH PREVENTATIVE MED,3,1,1,No,Yes,No,,https://databook.nyc/t/95598
95599,INVESTIGATOR (DISCIPLINE) HMH,7,3,1,No,Yes,No,,https://databook.nyc/t/95599
9559A,PUBLIC HEALTH PREVENTATIVE MED,0,0,0,No,No,No,,https://databook.nyc/t/9559A
95600,DIRECTOR OF FIELD OPERATIONS (,253,3,1,No,Yes,No,,https://databook.nyc/t/95600
95601,ASSISTANT COMMISSIONER (CHILD,0,0,0,No,Yes,No,,https://databook.nyc/t/95601
95602,ASSISTANT COMMISSIONER FOR FAC,0,0,0,No,Yes,No,,https://databook.nyc/t/95602
95603,ASSOCIATE COMMISSIONER FOR ADU,1,1,1,No,Yes,No,,https://databook.nyc/t/95603
95604,ASSOCIATE COMMISSIONER FOR EMP,1,1,1,No,Yes,No,,https://databook.nyc/t/95604
95605,ASSOCIATE COMMISSIONER FOR PER,0,0,0,No,Yes,No,,https://databook.nyc/t/95605
95606,DIRECTOR OF PUBLIC INFORMATION,2,2,2,No,Yes,No,,https://databook.nyc/t/95606
95607,EXEC ASST TO THE DEPUTY COMMIS,3,3,3,No,Yes,No,,https://databook.nyc/t/95607
95608,DEPUTY DIRECTOR OF LABOR RELAT,2,1,1,No,Yes,No,,https://databook.nyc/t/95608
95609,DIRECTOR OF LABOR RELATIONS (D,1,1,1,No,Yes,No,,https://databook.nyc/t/95609
95610,ASSOCIATE COMMISSIONER (BUILDI,1,1,1,No,Yes,No,,https://databook.nyc/t/95610
95611,INVESTMENT MANAGER (COMPTROLLE,36,1,1,No,Yes,No,,https://databook.nyc/t/95611
95612,DIRECTOR OF  INVESTMENTS (COMP,9,1,1,No,Yes,No,,https://databook.nyc/t/95612
95613,ASSISTANT COMMISSIONER (DCAS),4,3,1,No,Yes,No,,https://databook.nyc/t/95613
95614,DEPUTY COMMISSIONER OF IT,5,4,3,No,Yes,No,,https://databook.nyc/t/95614
95615,DEPUTY ASSISTANT COMMISSIONER,14,6,1,No,Yes,No,,https://databook.nyc/t/95615
95616,DEPUTY GENERAL COUNSEL (DCAS),0,0,0,No,No,No,,https://databook.nyc/t/95616
95617,ASSISTANT COMMISSIONER FOR CIT,0,0,0,No,No,No,,https://databook.nyc/t/95617
95618,DIRECTOR OF ENERGY CONSERVATIO,0,0,0,No,Yes,No,,https://databook.nyc/t/95618
95619,DIRECTOR OF MUNICIPAL TELECOMM,0,0,0,No,No,No,,https://databook.nyc/t/95619
95620,DIRECTOR OF PUBLIC INFORMATION,1,1,1,No,Yes,No,,https://databook.nyc/t/95620
95621,DIRECTOR OF PUBLIC RELATIONS (,1,1,1,No,Yes,No,,https://databook.nyc/t/95621
95622,IT SECURITY SPECIALIST,99,16,12,No,Yes,No,,https://databook.nyc/t/95622
95623,DIRECTOR OF SECURITY (DCAS),0,0,0,No,Yes,No,,https://databook.nyc/t/95623
95625,EXEC ASST TO THE DEPUTY COM FO,1,1,1,No,Yes,No,,https://databook.nyc/t/95625
95627,GENERAL COUNSEL (DCAS),1,1,1,No,Yes,No,,https://databook.nyc/t/95627
95628,CHIEF OF STAFF (DCAS),1,1,1,No,Yes,No,,https://databook.nyc/t/95628
95629,SPECIAL ASSISTANT TO THE COMMI,1,1,1,No,Yes,No,,https://databook.nyc/t/95629
95630,SPECIAL ASSISTANT TO THE FIRST,1,1,1,No,Yes,No,,https://databook.nyc/t/95630
95631,CHIEF OF STAFF FOR CITYWIDE PE,0,0,0,No,No,No,,https://databook.nyc/t/95631
95633,ASSISTANT COMMISSIONER (DCAS),0,0,0,No,Yes,No,,https://databook.nyc/t/95633
95634,DEPUTY COMMISSIONER (DCAS),2,2,1,No,Yes,No,,https://databook.nyc/t/95634
95635,DEPUTY COMMISSIONER FOR CITY P,0,0,0,No,Yes,No,,https://databook.nyc/t/95635
95636,DIRECTOR OF THE CITY RECORD (D,1,1,1,No,Yes,No,,https://databook.nyc/t/95636
95637,DIRECTOR OF PURCHASE (DCAS),0,0,0,No,Yes,No,,https://databook.nyc/t/95637
95638,DIRECTOR OF STORES (DCAS),0,0,0,No,Yes,No,,https://databook.nyc/t/95638
95639,EXECUTIVE ASSISTANT TO THE COM,1,1,1,No,Yes,No,,https://databook.nyc/t/95639
95641,SECRETARY OF THE DEPARTMENT (D,0,0,0,No,No,No,,https://databook.nyc/t/95641
95642,SECRETARY TO THE DEPUTY COMMIS,3,2,1,No,Yes,No,,https://databook.nyc/t/95642
95643,ASST COMMISSIONER FOR POLICY A,1,1,1,No,Yes,No,,https://databook.nyc/t/95643
95644,ASST COMMISSIONER FOR AGENCY P,1,1,1,No,Yes,No,,https://databook.nyc/t/95644
95645,EXECUTIVE DIRECTOR OF HEALTHCA,1,1,1,No,Yes,No,,https://databook.nyc/t/95645
95646,EXEC DIRECTOR OF GRANTS MANAGE,1,1,1,No,Yes,No,,https://databook.nyc/t/95646
95647,DIRECTOR OF INTERAGENCY PLANNI,1,1,1,No,Yes,No,,https://databook.nyc/t/95647
95648,DIRECTOR OF BIODETECTION RESPO,1,1,1,No,Yes,No,,https://databook.nyc/t/95648
95649,DIRECTOR OF COMMUNITY ENGAGEME,2,2,1,No,Yes,No,,https://databook.nyc/t/95649
95650,DIRECTOR OF NYC MEDICAL RESERV,1,1,1,No,Yes,No,,https://databook.nyc/t/95650
95651,ASSISTANT COMISSIONER FOR FAMI,0,0,0,No,Yes,No,,https://databook.nyc/t/95651
95652,DEPUTY COMMISIONER(HOMELESS SE,2,1,1,No,Yes,No,,https://databook.nyc/t/95652
95653,EXECUTIVE ASSISTANT TO THE COM,0,0,0,No,Yes,No,,https://databook.nyc/t/95653
95654,ASST COMMISSIONER FOR PLANNING,1,1,1,No,Yes,No,,https://databook.nyc/t/95654
95655,ASST COMMISSIONER FOR PUBLIC &,1,1,1,No,Yes,No,,https://databook.nyc/t/95655
95656,ASST COMMISSIONER FOR SINGLES,0,0,0,No,No,No,,https://databook.nyc/t/95656
95657,DEPUTY GENERAL COUNSEL (HOMELE,0,0,0,No,No,No,,https://databook.nyc/t/95657
95658,DIRECTOR OF EEO (HOMELESS SVCS,0,0,0,No,Yes,No,,https://databook.nyc/t/95658
95659,GENERAL COUNSEL (HOMELESS SVCS,0,0,0,No,Yes,No,,https://databook.nyc/t/95659
95660,DIRECTOR OF COUNTERMEASURES AN,1,1,1,No,Yes,No,,https://databook.nyc/t/95660
95661,DIR OF HEALTHCARE FACILITIES A,1,1,1,No,Yes,No,,https://databook.nyc/t/95661
95662,DIRECTOR OF PUBLIC HEALTH EMER,1,1,1,No,Yes,No,,https://databook.nyc/t/95662
95663,DIRCTOR OF MENTAL HEALTH DISAS,1,1,1,No,Yes,No,,https://databook.nyc/t/95663
95664,DEPUTY DIRECTOR OF EMERGENCY M,1,1,1,No,Yes,No,,https://databook.nyc/t/95664
95665,DEPUTY DIRECTOR OF HEADSTART P,1,1,1,No,Yes,No,,https://databook.nyc/t/95665
95666,DIRECTOR OF HEADSTART PROGRAM,0,0,0,No,Yes,No,,https://databook.nyc/t/95666
95667,DEPUTY DIRECTOR OF LABOR RELAT,1,1,1,No,Yes,No,,https://databook.nyc/t/95667
95668,ASSOC ADM FOR PURCHASING MATER,0,0,0,No,Yes,No,,https://databook.nyc/t/95668
95669,DEPUTY ASST ADMIN FOR PERSONNE,1,1,1,No,Yes,No,,https://databook.nyc/t/95669
95670,EXECUTIVE ASSISTANT TO THE EXE,3,2,2,No,Yes,No,,https://databook.nyc/t/95670
95671,ASSIST COMMISSIONER FOR POLICY,1,1,1,No,Yes,No,,https://databook.nyc/t/95671
95672,DEPUTY DIRECTOR OF HEALTH AND,1,1,1,No,Yes,No,,https://databook.nyc/t/95672
95673,DIRECTOR OF  EXERCISES AND TRA,1,1,1,No,Yes,No,,https://databook.nyc/t/95673
95674,DIRECTOR OF PUBLIC HEALTH EMER,2,2,1,No,Yes,No,,https://databook.nyc/t/95674
95675,"EXECUTIVE DIRECTOR, NEW YORK C",1,1,1,No,Yes,No,,https://databook.nyc/t/95675
95676,EXECUTIVE DIRECTOR OF PROFESSI,0,0,0,No,Yes,No,,https://databook.nyc/t/95676
95678,ASSISTANT ADMINISTRATOR OF PUB,1,1,1,No,Yes,No,,https://databook.nyc/t/95678
95679,ASSISTANT DEPUTY ADMINISTRATOR,2,2,1,No,Yes,No,,https://databook.nyc/t/95679
95680,DEPUTY GENERAL COUNSEL (HRA),2,2,2,No,Yes,No,,https://databook.nyc/t/95680
95681,DIRECTOR OF FISCAL OPERATIONS,1,1,1,No,Yes,No,,https://databook.nyc/t/95681
95682,DIRECTOR OF INTERNAL AUDITING,1,1,1,No,Yes,No,,https://databook.nyc/t/95682
95683,DIRECTOR OF LEGISLATIVE COORDI,1,1,1,No,Yes,No,,https://databook.nyc/t/95683
95684,DIRECTOR OF MANAGEMENT PLANNIN,1,1,1,No,Yes,No,,https://databook.nyc/t/95684
95685,DIR POLICY ECONOM RESRCH (HRA),1,1,1,No,Yes,No,,https://databook.nyc/t/95685
95686,DIRECTOR TITLE XX SVC PLANNING,0,0,0,No,No,No,,https://databook.nyc/t/95686
95687,EXECUTIVE ASSISTANT TO THE HUM,0,0,0,No,Yes,No,,https://databook.nyc/t/95687
95688,GENERAL COUNSEL (HRA),1,1,1,No,Yes,No,,https://databook.nyc/t/95688
95689,SPECIAL ASSISTANT TO THE HUMAN,2,1,1,No,Yes,No,,https://databook.nyc/t/95689
95690,SECRETARY TO THE HUMAN RESOURC,0,0,0,No,Yes,No,,https://databook.nyc/t/95690
95691,ASST. COMM. OF FISCAL ADMINIST,0,0,0,No,No,No,,https://databook.nyc/t/95691
95692,CHIEF OF STAFF (CDA),1,1,1,No,Yes,No,,https://databook.nyc/t/95692
95693,DIRECTOR OF PLANNING (CDA),1,1,1,No,Yes,No,,https://databook.nyc/t/95693
95694,EXECUTIVE ASSISTANT TO THE COM,1,1,1,No,Yes,No,,https://databook.nyc/t/95694
95695,ASSIST COMMISSIONER FOR INTERG,0,0,0,No,Yes,No,,https://databook.nyc/t/95695
95696,ASSOCIATE COMMISSIONER FOR MAN,2,2,1,No,Yes,No,,https://databook.nyc/t/95696
95697,ASSOC COMMISSIONER FOR PLANNIN,1,1,1,No,Yes,No,,https://databook.nyc/t/95697
95698,DEPUTY ASSISTANT COMMISSIONER,1,1,1,No,Yes,No,,https://databook.nyc/t/95698
95699,DEPUTY ASSISTANT COMMISSIONER,0,0,0,No,No,No,,https://databook.nyc/t/95699
95700,EXECUTIVE ASSISTANT TO THE COM,1,1,1,No,Yes,No,,https://databook.nyc/t/95700
95702,DEPUTY COMMISSIONER (DEPT OF R,0,0,0,No,No,No,,https://databook.nyc/t/95702
95703,Assistant Commissioner,1,1,1,No,No,No,,https://databook.nyc/t/95703
95709,CHIEF INFORMATION TECHNOLOGY,0,0,0,No,No,No,,https://databook.nyc/t/95709
95710,IT PROJECT SPECIALIST,263,36,18,No,Yes,No,,https://databook.nyc/t/95710
95711,SENIOR IT ARCHITECT,63,20,14,No,Yes,No,,https://databook.nyc/t/95711
95712,IT AUTOMATION AND MONITORING E,49,13,12,No,Yes,No,,https://databook.nyc/t/95712
95713,IT SERVICE MANAGEMENT SPECIALI,52,17,13,No,Yes,No,,https://databook.nyc/t/95713
95714,IT INFRASTRUCTURE ENGINEER,44,13,12,No,Yes,No,,https://databook.nyc/t/95714
95724,SPECIAL ASSISTANT TO THE EXECU,0,0,0,No,Yes,No,,https://databook.nyc/t/95724
95725,SPECIAL ASSISTANT TO THE DEPUT,0,0,0,No,Yes,No,,https://databook.nyc/t/95725
95753,GENERAL COUNSEL (DGS),0,0,0,No,No,No,,https://databook.nyc/t/95753
95756,SPECIAL ASSISTANT TO THE COMMI,0,0,0,No,No,No,,https://databook.nyc/t/95756
95757,GENERAL COUNSEL (YOUTH SERVICE,0,0,0,No,No,No,,https://databook.nyc/t/95757
95758,GENERAL COUNSEL (DDC),0,0,0,No,No,No,,https://databook.nyc/t/95758
95759,DEPUTY GENERAL COUNSEL (DDC),0,0,0,No,No,No,,https://databook.nyc/t/95759
95763,SPECIAL ASSISTANT TO THE COMMI,1,1,1,No,Yes,No,,https://databook.nyc/t/95763
95765,ASSISTANT COMMISSIONER FOR DES,0,0,0,No,No,No,,https://databook.nyc/t/95765
95775,SPECIAL ASSISTANT (DESIGN AND,0,0,0,No,No,No,,https://databook.nyc/t/95775
95776,SPECIAL ASSISTANT (DESIGN AND,1,1,1,No,Yes,No,,https://databook.nyc/t/95776
95777,ASS COMMISSIONER DESIGN AND CO,1,1,1,No,Yes,No,,https://databook.nyc/t/95777
95784,CHIEF OF STAFF (TAXI AND LIMOU,0,0,0,No,No,No,,https://databook.nyc/t/95784
95785,DEPUTY COMMISSIONER (TLC),0,0,0,No,No,No,,https://databook.nyc/t/95785
95786,PRESS SECRETARY (TLC),0,0,0,No,No,No,,https://databook.nyc/t/95786
95787,ASSISTANT COMMISSIONER - TLC,0,0,0,No,No,No,,https://databook.nyc/t/95787
95788,Executive Program Specialist,0,0,0,No,No,No,,https://databook.nyc/t/95788
95789,STRATEGIC INITIATIVE SPECIALIS,0,0,0,No,No,No,,https://databook.nyc/t/95789
95790,CONFIDENTIAL STRATEGY PLANNER,0,0,0,No,No,No,,https://databook.nyc/t/95790
95797,ASSISTANT COMMISSIONER FOR FAC,1,1,1,No,Yes,No,,https://databook.nyc/t/95797
95798,ASSISTANT COMMISSIONER FOR MAN,0,0,0,No,Yes,No,,https://databook.nyc/t/95798
95799,ASSISTANT COMMISSIONER FOR PRO,1,1,1,No,Yes,No,,https://databook.nyc/t/95799
95800,ASSISTANT COMMISSIONER (SOCIAL,4,1,1,No,Yes,No,,https://databook.nyc/t/95800
95801,CHIEF OF STAFF (HRA),1,1,1,No,Yes,No,,https://databook.nyc/t/95801
95802,DEPUTY ASSISTANT COMMISSIONER,1,1,1,No,Yes,No,,https://databook.nyc/t/95802
95803,DEPUTY ASST COMMISSIONER FOR P,0,0,0,No,Yes,No,,https://databook.nyc/t/95803
95804,DEPUTY COMMISSIONER (ACD-DOSS),0,0,0,No,Yes,No,,https://databook.nyc/t/95804
95805,DEPUTY COMMISSIONER (FAS-DOSS),0,0,0,No,Yes,No,,https://databook.nyc/t/95805
95806,DEPUTY COMMISSIONER (GENERAL S,0,0,0,No,Yes,No,,https://databook.nyc/t/95806
95808,DEPUTY COMMISSIONER (SPECIAL S,1,1,1,No,Yes,No,,https://databook.nyc/t/95808
95810,DIRECTOR OF ADVOCACY (SSC-DOSS,1,1,1,No,Yes,No,,https://databook.nyc/t/95810
95811,DIRECTOR OF COMMUNITY PARTICIP,1,1,1,No,Yes,No,,https://databook.nyc/t/95811
95812,DIRECTOR OF COMPLIANCE & LEGIS,1,1,1,No,Yes,No,,https://databook.nyc/t/95812
95813,DIR OF CONTRACT MGMT & INTERGO,1,1,1,No,Yes,No,,https://databook.nyc/t/95813
95815,DIRECTOR OF EEO/CONTRACT COMPL,1,1,1,No,Yes,No,,https://databook.nyc/t/95815
95816,DIRECTOR OF FOOD STAMP PROGRAM,1,1,1,No,Yes,No,,https://databook.nyc/t/95816
95818,DIR OF HOME CARE SERVICES/FAMI,1,1,1,No,Yes,No,,https://databook.nyc/t/95818
95819,DIRECTOR OF INFORMATION SERVIC,0,0,0,No,Yes,No,,https://databook.nyc/t/95819
95820,DIRECTOR OF MANAGEMENT DESIGN,1,1,1,No,Yes,No,,https://databook.nyc/t/95820
95821,"DIR MGMT SYSTEMS, PLANNING, R",1,1,1,No,Yes,No,,https://databook.nyc/t/95821
95822,DIRECTOR OF POLICY ANALYSIS (G,1,1,1,No,Yes,No,,https://databook.nyc/t/95822
95823,DIRECTOR OF PROGRAM PLANNING (,1,1,1,No,Yes,No,,https://databook.nyc/t/95823
95824,MEDICAL DIRECTOR (MEDICAL ASSI,0,0,0,No,No,No,,https://databook.nyc/t/95824
95825,ASSISTANT COMMISSIONER (PARKS&,1,1,1,No,Yes,No,,https://databook.nyc/t/95825
95826,ASSISTANT COMMISSIONER (PARKS,1,1,1,No,Yes,No,,https://databook.nyc/t/95826
95827,ASSISTANT COMMISSIONER (PARKS,0,0,0,No,Yes,No,,https://databook.nyc/t/95827
95828,ASSISTANT COMMISSIONER (RECREA,1,1,1,No,Yes,No,,https://databook.nyc/t/95828
95829,MANAGER OF PARK LICENSE AGREEM,1,1,1,No,Yes,No,,https://databook.nyc/t/95829
95833,COUNSEL (DEPARTMENT OF PARKS &,1,1,1,No,Yes,No,,https://databook.nyc/t/95833
95834,DIRECTOR OF COMMUNITY INVOLVEM,1,1,1,No,Yes,No,,https://databook.nyc/t/95834
95836,EXECUTIVE ASSISTANT TO THE COM,1,1,1,No,Yes,No,,https://databook.nyc/t/95836
95837,DIRECTOR OF HISTORIC PARKS,0,0,0,No,No,No,,https://databook.nyc/t/95837
95838,DIRECTOR OF URBAN PARK RANGER,4,1,1,No,Yes,No,,https://databook.nyc/t/95838
95839,BOROUGH COMMISSIONER (PARKS AN,4,1,1,No,Yes,No,,https://databook.nyc/t/95839
95840,DEPUTY BOROUGH COMMISSIONER (P,7,1,1,No,Yes,No,,https://databook.nyc/t/95840
95841,DEPUTY CHIEF OF OPERATIONS (PA,4,1,1,No,Yes,No,,https://databook.nyc/t/95841
95842,CHIEF OF STAFF (DVS),1,1,1,No,No,No,,https://databook.nyc/t/95842
95843,DEPUTY COMMISSIONER (DVS),1,1,1,No,No,No,,https://databook.nyc/t/95843
95844,EXECUTIVE PROGRAM SPECIALIST,6,1,1,No,No,No,,https://databook.nyc/t/95844
95845,EXECUTIVE ASSISTANT TO THE COM,1,1,1,No,No,No,,https://databook.nyc/t/95845
95846,CHAUFFEUR ATTENDANT (DVS),1,1,1,No,No,No,,https://databook.nyc/t/95846
95847,ASSISTANT COMMISSIONER (DVS),1,1,1,No,No,No,,https://databook.nyc/t/95847
95848,CHIEF INFORMATION OFFICER (DVS,1,1,1,No,No,No,,https://databook.nyc/t/95848
95849,CHIEF REIMBURSABLE PROGRAMS AN,0,0,0,No,No,No,,https://databook.nyc/t/95849
95852,DIRECTOR OF URBAN ARCHAEOLOGY,1,1,1,No,Yes,No,,https://databook.nyc/t/95852
95853,DIRECTOR OF PUBLIC RELATIONS (,1,1,1,No,Yes,No,,https://databook.nyc/t/95853
95854,PRESS SECRETARY (DOE),0,0,0,No,No,No,,https://databook.nyc/t/95854
95855,DEPUTY PRESS SECRETARY,0,0,0,No,No,No,,https://databook.nyc/t/95855
95856,"DIRECTOR, PLANT OPERATION SERV",0,0,0,No,No,No,,https://databook.nyc/t/95856
